Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
04/05/2018,22:06:47,2,78881,Female,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
09/11/2018,00:51:03,7,77425,Female,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,High,money_order
03/05/2018,10:28:56,1,82784,Female,Web,Member,Fashion,Sneakers,62,1,0.1,62,6.2,Medium,credit_card
04/05/2018,19:17:47,7,86633,Female,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Medium,credit_card
30/12/2018,17:36:56,5,63120,Female,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,High,credit_card
30/05/2018,15:29:19,7,81100,Female,Web,Member,Fashion,T - Shirts,248,5,0.1,155.6,15.6,Medium,credit_card
05/09/2018,16:56:38,8,93963,Female,Web,Member,Fashion,Shirts,196,1,0.1,114,11.4,Medium,credit_card
25/08/2018,21:25:07,5,96019,Female,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Medium,e_wallet
20/09/2018,22:53:57,7,76217,Female,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,Medium,credit_card
16/06/2018,15:14:13,8,97464,Female,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,credit_card
20/06/2018,19:51:16,8,82128,Female,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Medium,credit_card
28/12/2018,20:17:12,4,69035,Female,Web,Member,Fashion,Running Shoes,224,5,0.3,110.4,11,Medium,e_wallet
25/07/2018,15:59:06,2,75982,Female,Web,Member,Fashion,Formal Shoes,213,3,0.3,113.8,11.4,Medium,credit_card
13/12/2018,23:54:44,10,81793,Female,Web,Member,Fashion,Sneakers,62,5,0.2,12.4,1.2,Medium,money_order
21/03/2018,07:09:04,7,80697,Female,Web,Member,Fashion,Titak watch,228,4,0.5,102.4,10.2,Medium,credit_card
01/05/2018,14:04:36,3,80454,Female,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,Medium,credit_card
25/10/2018,17:32:23,10,83903,Female,Web,Member,Fashion,T - Shirts,248,4,0.3,138.2,13.8,Medium,credit_card
28/08/2018,12:19:38,10,60583,Female,Web,Member,Fashion,Shirts,196,5,0.1,106.2,10.6,Medium,money_order
24/02/2018,20:01:35,2,63619,Female,Web,Member,Fashion,Jeans,218,2,0.1,133.6,13.4,High,credit_card
17/03/2018,15:12:29,8,62658,Female,Web,Member,Fashion,Suits,109,3,0.4,15.9,1.6,High,credit_card
07/06/2018,20:28:51,4,63812,Female,Web,Member,Fashion,Sports Wear,85,5,0.2,17,1.7,Medium,credit_card
07/05/2018,10:52:08,9,69104,Female,Web,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,Medium,credit_card
16/02/2018,14:01:00,5,78835,Female,Web,Member,Fashion,Running Shoes,224,2,0.2,135,13.5,Medium,money_order
19/02/2018,15:22:35,7,70391,Female,Web,Member,Fashion,Formal Shoes,213,1,0.1,130.9,13.1,High,credit_card
02/12/2018,22:24:48,10,90049,Female,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Medium,credit_card
09/08/2018,21:17:20,8,91546,Male,Web,Member,Fashion,Titak watch,228,4,0.5,102.4,10.2,Medium,credit_card
22/04/2018,22:42:11,8,77895,Female,Web,Member,Fashion,Fossil Watch,159,1,0.2,75.8,7.6,Low,credit_card
09/09/2018,10:46:11,7,61888,Female,Web,Member,Fashion,T - Shirts,248,3,0.2,153.1,15.3,Medium,credit_card
14/07/2018,17:51:55,1,72251,Female,Web,Member,Fashion,Shirts,196,3,0.2,104.2,10.4,Medium,credit_card
25/06/2018,20:03:37,4,89100,Female,Web,Member,Fashion,Jeans,218,4,0.1,129.3,12.9,Medium,credit_card
12/02/2018,21:52:18,1,75196,Female,Web,Member,Fashion,Suits,109,1,0.1,27.9,2.8,Medium,money_order
01/04/2018,18:02:58,7,67938,Female,Web,Member,Fashion,Sports Wear,85,4,0.5,21.3,2.1,Medium,credit_card
20/07/2018,14:04:53,5,88704,Female,Mobile,Member,Fashion,Casula Shoes,122,3,0.3,31,3.1,Medium,money_order
21/08/2018,22:57:00,10,63454,Female,Web,Member,Fashion,Running Shoes,224,5,0.2,121.6,12.2,Medium,credit_card
25/02/2018,10:02:03,3,72108,Female,Web,Member,Fashion,Formal Shoes,213,4,0.3,107.4,10.7,Medium,e_wallet
30/06/2018,09:51:29,4,98901,Female,Web,Member,Fashion,Sneakers,62,4,0.2,15.5,1.6,Medium,credit_card
10/02/2018,15:44:00,8,75368,Female,Web,Member,Fashion,Titak watch,228,2,0.2,138.9,13.9,Medium,money_order
19/07/2018,14:00:02,8,62464,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Medium,credit_card
03/11/2018,23:00:24,10,82414,Female,Web,Member,Fashion,T - Shirts,248,5,0.2,143.2,14.3,Medium,credit_card
19/09/2018,13:55:35,2,63864,Female,Web,Member,Fashion,Shirts,196,2,0.1,112.1,11.2,Medium,money_order
25/04/2018,20:12:29,2,85662,Female,Web,Member,Fashion,Jeans,218,2,0.5,116.2,11.6,High,credit_card
19/02/2018,15:28:59,8,71828,Female,Web,Member,Fashion,Suits,109,2,0.5,18.1,1.8,Medium,credit_card
04/11/2018,23:34:53,1,83424,Female,Web,Member,Fashion,Sports Wear,85,4,0.4,21.3,2.1,Medium,money_order
22/07/2018,17:47:13,5,75919,Female,Web,Member,Fashion,Casula Shoes,122,2,0.3,34.7,3.5,Medium,money_order
19/06/2018,09:07:53,2,71887,Female,Web,Member,Fashion,Running Shoes,224,1,0.1,141.8,14.2,Medium,credit_card
29/10/2018,22:10:48,10,64651,Female,Web,Member,Fashion,Formal Shoes,213,4,0.4,98.9,9.9,High,credit_card
19/10/2018,15:48:08,3,94847,Female,Web,Member,Fashion,Sneakers,62,3,0.2,20.7,2.1,Low,credit_card
05/09/2018,09:03:14,7,83312,Female,Web,Member,Fashion,Titak watch,228,5,0.1,136.6,13.7,Medium,money_order
22/10/2018,20:25:31,1,64810,Female,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,Medium,credit_card
17/04/2018,00:14:28,10,95972,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Medium,credit_card
12/07/2018,19:09:27,4,91684,Female,Mobile,Member,Fashion,Shirts,196,4,0.5,76.8,7.7,Medium,credit_card
20/12/2018,11:51:51,4,93178,Female,Web,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,Medium,credit_card
17/06/2018,14:14:42,3,83758,Female,Web,Member,Fashion,Suits,109,4,0.4,11.6,1.2,High,money_order
13/12/2018,14:00:17,3,80229,Female,Web,First SignUp,Fashion,Sports Wear,85,4,0.3,21.3,2.1,Medium,credit_card
27/03/2018,14:34:39,6,91535,Female,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Low,money_order
16/04/2018,13:16:37,5,72195,Female,Web,Member,Fashion,Running Shoes,224,4,0.4,108.2,10.8,Medium,credit_card
28/09/2018,12:43:13,5,73901,Female,Web,Member,Fashion,Formal Shoes,213,5,0.3,101.1,10.1,Medium,credit_card
13/05/2018,22:01:22,7,82346,Female,Web,Member,Fashion,Sneakers,62,2,0.3,31,3.1,Low,credit_card
29/12/2018,13:15:54,5,77255,Male,Web,Member,Fashion,Titak watch,228,1,0.3,141.2,14.1,Medium,e_wallet
12/07/2018,21:03:28,10,85368,Female,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
24/06/2018,08:36:41,7,63689,Female,Web,Member,Fashion,T - Shirts,248,1,0.3,160.6,16.1,Medium,money_order
01/12/2018,19:47:50,8,80792,Female,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,Medium,credit_card
08/09/2018,19:22:41,3,95962,Female,Web,Member,Fashion,Jeans,218,5,0.1,127.1,12.7,Medium,credit_card
06/04/2018,15:24:21,1,87192,Male,Web,Guest,Fashion,Suits,109,3,0.1,25.7,2.6,Medium,credit_card
23/08/2018,09:42:06,3,63470,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,Medium,money_order
09/07/2018,21:18:01,7,64638,Female,Web,Member,Fashion,Casula Shoes,122,2,0.2,37.1,3.7,Medium,credit_card
20/07/2018,13:13:57,8,72369,Female,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Medium,credit_card
17/05/2018,09:11:18,9,97349,Male,Web,Member,Fashion,Formal Shoes,213,4,0.1,124.5,12.4,Medium,credit_card
02/10/2018,12:09:06,4,63516,Female,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,money_order
08/12/2018,20:15:49,7,82478,Female,Web,Member,Fashion,Titak watch,228,5,0.3,113.8,11.4,Medium,credit_card
21/05/2018,16:22:41,6,85231,Female,Web,Member,Fashion,Fossil Watch,159,4,0.5,47.2,4.7,Medium,credit_card
30/07/2018,17:01:59,4,63388,Female,Web,Member,Fashion,T - Shirts,248,3,0.4,138.2,13.8,Medium,money_order
26/12/2018,18:42:05,2,75633,Female,Web,Member,Fashion,Shirts,196,3,0.4,92.5,9.2,Medium,credit_card
02/05/2018,20:24:08,8,93463,Female,Web,Member,Fashion,Jeans,218,3,0.3,118.4,11.8,High,credit_card
16/06/2018,17:06:42,9,68739,Male,Web,Member,Fashion,Suits,109,1,0.1,27.9,2.8,Medium,money_order
25/08/2018,00:23:10,8,90889,Female,Web,Member,Fashion,Sports Wear,85,3,0.1,2.5,0.2,Medium,credit_card
16/03/2018,21:33:18,4,66017,Female,Mobile,Member,Fashion,Casula Shoes,122,3,0.3,31,3.1,Medium,credit_card
05/11/2018,14:02:28,4,70797,Female,Web,Member,Fashion,Running Shoes,224,2,0.2,135,13.5,Medium,credit_card
11/07/2018,19:50:04,8,77128,Female,Web,Member,Fashion,Formal Shoes,213,1,0.3,126.6,12.7,Medium,credit_card
24/12/2018,12:55:21,3,88053,Female,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Medium,credit_card
22/05/2018,11:12:38,4,92706,Female,Web,Member,Fashion,Titak watch,228,1,0.2,143.4,14.3,Medium,money_order
26/12/2018,17:56:37,9,78671,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,Medium,credit_card
22/05/2018,15:24:05,7,62043,Female,Web,Member,Fashion,T - Shirts,248,4,0.1,158.1,15.8,Medium,credit_card
02/12/2018,07:12:35,3,99519,Female,Web,Member,Fashion,Shirts,196,3,0.1,110.1,11,Medium,credit_card
23/08/2018,10:02:16,5,69954,Female,Web,Member,Fashion,Jeans,218,2,0.4,120.6,12.1,Medium,credit_card
12/03/2018,15:43:19,5,84591,Male,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,credit_card
10/12/2018,22:25:00,4,74160,Female,Web,Member,Fashion,Sports Wear,85,3,0.5,28.3,2.8,Medium,credit_card
10/05/2018,13:30:53,2,70929,Male,Web,Member,Fashion,Casula Shoes,122,4,0.1,37.1,3.7,Medium,credit_card
27/12/2018,10:43:16,7,61249,Female,Web,Member,Fashion,Running Shoes,224,4,0.2,126.1,12.6,Medium,credit_card
25/06/2018,11:08:12,3,97939,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,Medium,credit_card
30/11/2018,23:38:43,2,77315,Male,Web,Member,Fashion,Sneakers,62,5,0.3,12.4,1.2,Medium,credit_card
18/05/2018,06:00:52,6,95073,Female,Web,Member,Fashion,Titak watch,228,5,0.1,136.6,13.7,Medium,credit_card
14/11/2018,19:08:19,5,64076,Female,Web,Member,Fashion,Fossil Watch,159,2,0.1,75.8,7.6,Medium,credit_card
26/10/2018,11:44:18,7,85956,Female,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
02/05/2018,15:24:53,4,68169,Female,Web,Member,Fashion,Shirts,196,1,0.2,112.1,11.2,Low,money_order
30/07/2018,10:26:41,9,95371,Female,Web,Member,Fashion,Jeans,218,4,0.3,111.8,11.2,Medium,credit_card
06/11/2018,12:00:05,8,65591,Female,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Low,money_order
21/04/2018,20:51:20,2,74412,Female,Web,Member,Fashion,Sports Wear,85,3,0.1,2.5,0.2,Medium,money_order
26/03/2018,16:26:07,5,92546,Female,Web,Member,Fashion,Casula Shoes,122,3,0.4,27.4,2.7,Medium,credit_card
29/04/2018,18:59:32,9,91004,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,money_order
15/10/2018,08:43:25,10,96367,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Medium,credit_card
09/10/2018,19:13:10,3,78272,Female,Web,Member,Fashion,Sneakers,62,3,0.3,20.7,2.1,Medium,credit_card
05/05/2018,16:03:59,7,89650,Male,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,High,credit_card
01/11/2018,16:28:56,2,66646,Female,Web,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,Medium,e_wallet
20/08/2018,11:52:34,5,89111,Female,Web,Member,Fashion,T - Shirts,248,3,0.1,160.6,16.1,Medium,credit_card
08/11/2018,10:55:59,7,73785,Male,Web,Member,Fashion,Shirts,196,3,0.4,92.5,9.2,Medium,money_order
02/11/2018,12:04:41,2,95136,Female,Web,Member,Fashion,Jeans,218,4,0.1,129.3,12.9,Medium,credit_card
22/12/2018,14:59:15,7,76726,Female,Web,Member,Fashion,Suits,109,4,0.1,24.6,2.5,High,money_order
17/10/2018,20:40:48,1,86201,Female,Web,Member,Fashion,Sports Wear,85,4,0.4,21.3,2.1,Medium,credit_card
06/08/2018,00:26:43,5,82219,Female,Mobile,Member,Fashion,Casula Shoes,122,4,0.1,37.1,3.7,Medium,credit_card
28/09/2018,18:36:59,5,91189,Female,Web,Member,Fashion,Running Shoes,224,4,0.4,108.2,10.8,Medium,money_order
12/02/2018,16:36:36,6,70060,Female,Web,Member,Fashion,Formal Shoes,213,5,0.1,122.4,12.2,High,credit_card
16/08/2018,14:21:36,2,74734,Female,Web,Member,Fashion,Sneakers,62,5,0.2,12.4,1.2,Medium,credit_card
05/05/2018,16:54:28,3,67509,Female,Web,Member,Fashion,Titak watch,228,5,0.3,113.8,11.4,Medium,credit_card
23/06/2018,14:48:16,2,90080,Female,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,High,credit_card
23/03/2018,01:03:28,6,81312,Female,Web,Member,Fashion,T - Shirts,248,4,0.3,138.2,13.8,Medium,credit_card
18/10/2018,20:35:33,1,99792,Female,Web,Member,Fashion,Shirts,196,4,0.4,84.6,8.5,Medium,money_order
15/09/2018,21:33:36,10,71542,Female,Web,Member,Fashion,Jeans,218,5,0.1,127.1,12.7,Medium,credit_card
25/05/2018,13:42:05,10,75681,Female,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,High,credit_card
06/07/2018,22:31:19,8,86581,Female,Web,Member,Fashion,Sports Wear,85,3,0.2,28.3,2.8,Medium,money_order
04/04/2018,00:01:14,9,92939,Female,Web,Member,Fashion,Casula Shoes,122,5,0.3,23.7,2.4,High,money_order
03/03/2018,17:49:54,3,61983,Female,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Medium,credit_card
03/10/2018,18:21:13,6,65955,Female,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,High,credit_card
09/07/2018,12:16:32,10,84115,Female,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,Medium,credit_card
14/11/2018,22:51:13,1,86502,Female,Web,Member,Fashion,Titak watch,228,1,0.2,143.4,14.3,Medium,credit_card
20/06/2018,00:24:23,9,97121,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,Medium,credit_card
11/03/2018,09:14:40,4,63984,Female,Web,Member,Fashion,T - Shirts,248,3,0.2,153.1,15.3,Medium,credit_card
26/06/2018,11:55:18,8,85941,Female,Web,Member,Fashion,Shirts,196,2,0.4,100.3,10,Medium,debit_card
26/01/2018,18:35:40,2,61318,Female,Web,Member,Fashion,Jeans,218,5,0.3,105.3,10.5,Medium,credit_card
07/01/2018,16:02:40,5,73645,Female,Web,Member,Fashion,Suits,109,4,0.1,24.6,2.5,Medium,credit_card
07/12/2018,16:32:41,6,67489,Female,Web,Member,Fashion,Sports Wear,85,5,0.3,17,1.7,High,credit_card
04/12/2018,23:06:37,10,78873,Female,Web,Member,Fashion,Casula Shoes,122,4,0.1,37.1,3.7,Medium,credit_card
22/01/2018,12:23:20,7,82990,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,High,credit_card
09/05/2018,08:53:53,7,91046,Female,Web,Member,Fashion,Formal Shoes,213,3,0.2,120.2,12,High,credit_card
21/10/2018,21:47:40,5,69815,Female,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,credit_card
05/07/2018,13:24:56,10,74063,Male,Web,Guest,Fashion,Titak watch,228,4,0.2,129.8,13,Medium,money_order
21/07/2018,20:37:36,9,76219,Female,Web,Member,Fashion,Fossil Watch,159,2,0.1,75.8,7.6,Medium,money_order
16/06/2018,19:19:56,2,66184,Female,Web,Member,Fashion,T - Shirts,248,2,0.3,153.1,15.3,High,credit_card
27/08/2018,10:48:17,10,84268,Female,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Medium,credit_card
15/10/2018,16:19:06,2,97051,Female,Web,Member,Fashion,Jeans,218,4,0.5,94.4,9.4,Medium,money_order
21/06/2018,11:46:11,1,67876,Female,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Low,credit_card
03/09/2018,17:41:59,9,74339,Female,Web,Member,Fashion,Sports Wear,85,4,0.4,21.3,2.1,Medium,credit_card
04/07/2018,22:19:15,6,63156,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Low,credit_card
11/09/2018,11:41:21,3,85971,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,High,credit_card
22/11/2018,08:12:53,5,86743,Female,Web,Member,Fashion,Formal Shoes,213,3,0.2,120.2,12,Low,debit_card
06/07/2018,00:02:22,5,85588,Female,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,Medium,money_order
13/02/2018,12:49:53,7,61788,Female,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,Medium,credit_card
14/06/2018,12:17:23,9,69262,Female,Web,Member,Fashion,Fossil Watch,159,3,0.1,74.2,7.4,Medium,credit_card
27/07/2018,20:22:41,6,76942,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Medium,money_order
03/07/2018,18:16:08,5,96239,Female,Web,Member,Fashion,Shirts,196,3,0.1,110.1,11,Medium,credit_card
19/08/2018,09:20:11,4,91547,Female,Web,Member,Fashion,Jeans,218,1,0.2,133.6,13.4,Medium,credit_card
05/02/2018,18:44:23,10,85985,Female,Web,Member,Fashion,Suits,109,4,0.1,24.6,2.5,Medium,e_wallet
25/07/2018,12:12:35,8,94410,Female,Web,Member,Fashion,Sports Wear,85,5,0.1,0.8,0.1,High,credit_card
27/07/2018,13:32:23,7,93128,Female,Web,Member,Fashion,Casula Shoes,122,3,0.4,27.4,2.7,Medium,money_order
19/02/2018,17:28:44,10,74248,Female,Web,Member,Fashion,Running Shoes,224,1,0.3,137.3,13.7,High,credit_card
22/12/2018,15:36:16,9,84415,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Medium,credit_card
01/07/2018,14:02:36,5,69009,Female,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,credit_card
26/04/2018,21:00:43,6,87698,Female,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Low,credit_card
30/07/2018,12:02:51,8,98157,Female,Web,Member,Fashion,Fossil Watch,159,5,0.3,55.2,5.5,High,money_order
10/03/2018,03:14:25,8,70017,Female,Web,Member,Fashion,T - Shirts,248,5,0.2,143.2,14.3,Medium,money_order
13/06/2018,12:21:11,3,96114,Female,Web,Member,Fashion,Shirts,196,3,0.3,98.4,9.8,Medium,credit_card
09/12/2018,14:25:50,6,95186,Female,Web,Member,Fashion,Jeans,218,2,0.1,133.6,13.4,Medium,credit_card
11/10/2018,11:06:25,6,79107,Female,Web,Member,Fashion,Suits,109,3,0.3,19.2,1.9,Medium,credit_card
18/07/2018,16:39:06,4,97385,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,credit_card
02/11/2018,15:46:16,3,66629,Female,Web,Member,Fashion,Casula Shoes,122,4,0.2,32.2,3.2,High,credit_card
22/05/2018,12:59:04,7,80734,Female,Web,Member,Fashion,Running Shoes,224,2,0.2,135,13.5,Medium,money_order
30/04/2018,18:33:30,8,90806,Female,Web,Member,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Medium,money_order
29/05/2018,00:08:35,5,80972,Female,Web,Member,Fashion,Sneakers,62,4,0.2,15.5,1.6,High,credit_card
18/03/2018,11:42:26,9,65536,Female,Web,Member,Fashion,Titak watch,228,3,0.2,134.3,13.4,Medium,e_wallet
19/12/2018,10:06:24,8,71531,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,55.2,5.5,High,money_order
21/12/2018,15:06:40,2,89936,Female,Web,Member,Fashion,T - Shirts,248,1,0.4,158.1,15.8,Low,credit_card
24/06/2018,18:00:16,4,89767,Female,Web,Member,Fashion,Shirts,196,5,0.3,86.6,8.7,Low,e_wallet
17/08/2018,20:52:50,5,84608,Female,Mobile,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Medium,credit_card
11/08/2018,18:33:28,9,65643,Female,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,High,credit_card
15/08/2018,20:03:19,6,91386,Female,Web,Member,Fashion,Sports Wear,85,4,0.2,21.3,2.1,Medium,credit_card
27/08/2018,19:40:46,2,79857,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Medium,debit_card
23/04/2018,12:35:59,2,75655,Female,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,High,credit_card
24/03/2018,15:43:12,8,76211,Female,Web,Member,Fashion,Formal Shoes,213,4,0.5,90.4,9,Medium,credit_card
06/07/2018,14:41:04,4,71369,Female,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,credit_card
30/03/2018,17:55:07,9,84022,Female,Web,Member,Fashion,Titak watch,228,3,0.1,141.2,14.1,Medium,money_order
03/12/2018,11:09:23,3,89219,Female,Web,Member,Fashion,Fossil Watch,159,1,0.3,74.2,7.4,Medium,money_order
05/11/2018,20:06:27,5,62567,Female,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,Medium,credit_card
13/10/2018,11:30:24,10,76802,Female,Web,Member,Fashion,Shirts,196,4,0.3,92.5,9.2,Medium,money_order
29/06/2018,20:17:19,9,87184,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Medium,credit_card
29/06/2018,08:47:19,1,72252,Female,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,credit_card
12/05/2018,19:33:42,1,66481,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,e_wallet
02/11/2018,12:05:19,1,90833,Female,Web,Member,Fashion,Casula Shoes,122,5,0.1,35.9,3.6,Medium,credit_card
27/12/2018,10:06:23,10,77044,Female,Web,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,Medium,credit_card
02/09/2018,14:30:11,10,62716,Female,Web,Member,Fashion,Formal Shoes,213,2,0.1,128.7,12.9,Low,credit_card
15/08/2018,21:02:45,4,65460,Female,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,Medium,credit_card
29/10/2018,13:36:05,10,88449,Female,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,Medium,credit_card
04/09/2018,16:51:45,3,89893,Female,Web,Member,Fashion,Fossil Watch,159,5,0.1,71.1,7.1,High,credit_card
15/05/2018,09:49:19,8,83443,Female,Web,Member,Fashion,T - Shirts,248,1,0.2,163,16.3,High,e_wallet
21/04/2018,17:25:33,6,67078,Female,Web,Member,Fashion,Shirts,196,2,0.1,112.1,11.2,Medium,money_order
12/09/2018,21:13:58,9,84670,Female,Web,Member,Fashion,Jeans,218,3,0.2,124.9,12.5,Medium,credit_card
19/09/2018,01:10:02,7,88422,Male,Web,Member,Fashion,Suits,109,1,0.2,26.8,2.7,High,credit_card
03/03/2018,00:07:54,5,75605,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,Medium,money_order
23/07/2018,11:11:05,10,91055,Female,Web,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,High,credit_card
22/06/2018,18:11:25,5,63731,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,Medium,credit_card
04/05/2018,08:41:06,1,80810,Male,Web,Member,Fashion,Formal Shoes,213,3,0.1,126.6,12.7,Medium,credit_card
07/12/2018,10:50:10,5,96172,Female,Web,Member,Fashion,Sneakers,62,3,0.2,20.7,2.1,Medium,credit_card
19/09/2018,16:42:15,5,82059,Female,Web,Member,Fashion,Titak watch,228,4,0.2,129.8,13,Medium,credit_card
06/02/2018,16:10:51,10,63673,Female,Web,Member,Fashion,Fossil Watch,159,2,0.3,69.5,6.9,Medium,credit_card
22/07/2018,18:49:33,7,98839,Female,Web,Member,Fashion,T - Shirts,248,1,0.2,163,16.3,Low,credit_card
15/03/2018,11:20:27,7,84213,Female,Web,Member,Fashion,Shirts,196,5,0.1,106.2,10.6,Low,credit_card
28/07/2018,07:14:40,3,84287,Female,Web,Member,Fashion,Jeans,218,2,0.5,116.2,11.6,Low,credit_card
08/05/2018,17:26:45,6,62004,Female,Web,Member,Fashion,Suits,109,3,0.1,25.7,2.6,Medium,e_wallet
22/09/2018,22:57:46,10,80804,Female,Web,Member,Fashion,Sports Wear,85,3,0.3,28.3,2.8,Medium,credit_card
12/07/2018,00:55:43,6,75716,Female,Web,Member,Fashion,Casula Shoes,122,1,0.2,39.6,4,Medium,credit_card
27/04/2018,13:21:50,5,92819,Female,Web,Member,Fashion,Running Shoes,224,5,0.4,99.2,9.9,Medium,credit_card
09/06/2018,13:29:47,3,83360,Female,Mobile,Member,Fashion,Formal Shoes,213,4,0.5,90.4,9,Medium,e_wallet
04/02/2018,09:45:28,7,79576,Female,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,credit_card
07/11/2018,14:10:09,6,68217,Male,Web,Member,Fashion,Titak watch,228,4,0.5,102.4,10.2,Medium,money_order
04/11/2018,18:07:07,5,98236,Female,Web,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,High,e_wallet
23/05/2018,10:33:48,4,87079,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,High,credit_card
